threshold,precision,recall,f1
0.30000000000000004,0.1090250687720498,0.9523486288351887,0.19565187075541424
0.29000000000000004,0.10692052528740856,0.958322020092316,0.1923773965416218
0.7300000000000002,0.43012790146849833,0.12326907412435514,0.19162182125145089
0.28,0.10485479937929505,0.9632093402117838,0.18912182964374724
0.27,0.10297304325214528,0.9676893836546294,0.18613882070298218
0.26000000000000006,0.10115043247215784,0.9716263915286452,0.18322623588745807
0.25000000000000006,0.09945332502940973,0.9755633994026609,0.18050514311550972
0.24000000000000005,0.09788359788359788,0.9795004072766766,0.17798115348561844
0.23000000000000004,0.09635104541217206,0.9822155851208254,0.17548753274473658
0.7400000000000002,0.4582850521436848,0.10738528373608472,0.17399912010558732
0.22000000000000003,0.09491019531863644,0.984251968503937,0.17312605965088235
0.21000000000000002,0.0937016802391506,0.9872386641325007,0.17115823663708898
0.2,0.09246214573100306,0.9890035297311974,0.16911380651151994
0.19,0.09136426792174142,0.9909041542221015,0.1673027333677153
0.18000000000000005,0.0902589060724344,0.9919902253597611,0.1654627386155205
0.17000000000000004,0.08926741178193177,0.993212055389628,0.16381182687355858
0.16000000000000003,0.08842346692419122,0.994433885419495,0.16240604837815667
0.15000000000000002,0.08757362516576862,0.9951126798805322,0.16098037708500335
0.14,0.0868463733115507,0.9959272332337769,0.1597613162450864
0.13,0.08616745462864114,0.9971490632636437,0.1586273175893831
0.12000000000000001,0.08548360827380815,0.997556339940266,0.15747289014615748
0.11000000000000001,0.08484316938629492,0.9980993755090959,0.15639225696660286
0.1,0.0842380101690257,0.9986424110779256,0.15537015524342593
0.09000000000000001,0.08366977902625983,0.998778169970133,0.15440474316595834
0.08000000000000002,0.08319952961396684,0.9989139288623404,0.15360527744144295
0.07,0.08279882069632931,0.9989139288623404,0.1529221049131266
0.7500000000000002,0.4758522727272727,0.09095845777898452,0.1527239571461135
0.060000000000000005,0.08249733789161015,0.9991854466467553,0.15241092968596306
0.05,0.08225330711476582,0.9994569644311703,0.15199752245277176
0.7600000000000002,0.49177489177489175,0.07711105077382568,0.13331768571763877
0.7700000000000002,0.5079365079365079,0.065164268259571,0.11550956563590423
0.7800000000000001,0.5163826998689384,0.0534890035297312,0.09693689260671669
0.7900000000000001,0.5024793388429752,0.041270703231061634,0.0762765023209133
0.8000000000000002,0.4968944099378882,0.0325821341297855,0.061154287170340174
0.8100000000000002,0.49866666666666665,0.025386912842791202,0.04831417129569823
0.8200000000000002,0.5114754098360655,0.021178387184360575,0.04067266327727806
0.8300000000000002,0.5384615384615384,0.017105620418137388,0.03315789473684211
0.8400000000000002,0.5654450261780105,0.014661960358403475,0.028582770940849545
0.8500000000000002,0.6086956521739131,0.011403746945424925,0.022388059701492536
0.8600000000000002,0.6274509803921569,0.008688569101276133,0.01713979646491698
0.8700000000000002,0.7142857142857143,0.006787944610371979,0.013448090371167294
0.8800000000000002,0.6976744186046512,0.0040727667662231876,0.008098258874342016
0.8900000000000002,0.7391304347826086,0.002307901167526473,0.004601434564893761
0.9000000000000002,0.8461538461538461,0.0014933478142818354,0.002981433798617699
0.9100000000000003,1.0,0.0005430355688297583,0.001085481682496608
0.9200000000000003,1.0,0.00013575889220743959,0.00027148092846477533
0.9300000000000002,0.0,0.0,0.0
0.9400000000000002,0.0,0.0,0.0
0.9500000000000002,0.0,0.0,0.0
